Control1,Program,Year,Month,Day,Location,Gear1,Station,Grid,Quad,Time,Duration (minutes),SedSize,BtmComp,Depth (m),Surface Temp ©,Bottom Temp ©,Surface Salinity (ppt),Bottom Salinity (ppt),Surface DO (mg/L),Bottom DO (mg/L),Weather,WindDir,WindSpd (knots),WaterLvl,SECCHI (cm),NbrRec3,Control3,Species,SpStatus,ColNum,COMBT,CORE,LAT,LONG,LAT_DD,LONG_DD
9001847,120,1990,6,8,528350400,556,PAR7,,,1040,1,T,D,1.7,29,27.5,2.5,2.5,,,haze,,0,,,5,9.00185E+19,A. mitchilli,0,2,PAR70528350400,2,352243,764903,35.379,-76.817
9001847,120,1990,6,8,528350400,556,PAR7,,,1040,1,T,D,1.7,29,27.5,2.5,2.5,,,haze,,0,,,5,9.00185E+19,L. xanthurus,0,296,PAR70528350400,2,352243,764903,35.379,-76.817
9001847,120,1990,6,8,528350400,556,PAR7,,,1040,1,T,D,1.7,29,27.5,2.5,2.5,,,haze,,0,,,5,9.00185E+19,M. undulatus,0,46,PAR70528350400,2,352243,764903,35.379,-76.817
9001847,120,1990,6,8,528350400,556,PAR7,,,1040,1,T,D,1.7,29,27.5,2.5,2.5,,,haze,,0,,,5,9.00185E+19,M. cephalus,0,18,PAR70528350400,2,352243,764903,35.379,-76.817
9001847,120,1990,6,8,528350400,556,PAR7,,,1040,1,T,D,1.7,29,27.5,2.5,2.5,,,haze,,0,,,5,9.00185E+19,T. maculatus,0,2,PAR70528350400,2,352243,764903,35.379,-76.817
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,M. sibiricum,0,,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,Palaemonetes spp.,0,,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,C. sapidus,0,3,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,B. tyrannus,0,1,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,A. mitchilli,0,4,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,A. nebulosus,0,1,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,L. parva,0,2,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,L. xanthurus,0,192,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,M. undulatus,0,38,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,P. lethostigma,0,4,PAR90528100000,2,352542,764541,35.428,-76.761
9001848,120,1990,6,4,528100000,556,PAR9,,,1400,1,T,B,1.7,28.5,28.5,2,2,,,one-half cover (50%),SW,10,,,11,9.00185E+19,T. maculatus,0,4,PAR90528100000,2,352542,764541,35.428,-76.761
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,R. maritima,0,,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,F. aztecus,0,8,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,Palaemonetes spp.,0,,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,C. sapidus,0,15,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,A. rostrata,0,2,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,B. tyrannus,0,22,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,A. mitchilli,0,7,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,L. parva,0,12,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,M. beryllina,0,3,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,P. saltatrix,0,1,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,L. rhomboides,0,16,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,B. chrysoura,0,26,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,L. xanthurus,0,238,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,M. undulatus,1,49,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,M. undulatus,2,1,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,M. thalassinus,0,1,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,P. lethostigma,1,40,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,P. lethostigma,2,1,PAR200528070200,2,352555,763915,35.432,-76.654
9001849,120,1990,6,4,528070200,556,PAR20,,,1300,1,9,B,0.9,31,30,3.5,3.5,,,one-half cover (50%),SW,10,,,19,9.00185E+19,T. maculatus,0,15,PAR200528070200,2,352555,763915,35.432,-76.654
9001850,120,1990,6,4,528370000,556,PAR11,,,1000,1,T,D,1.7,25.5,24.5,2.5,2.5,,,one-half cover (50%),S,10,,,4,9.00185E+19,B. tyrannus,0,14,PAR110528370000,2,351832,764702,35.309,-76.783
9001850,120,1990,6,4,528370000,556,PAR11,,,1000,1,T,D,1.7,25.5,24.5,2.5,2.5,,,one-half cover (50%),S,10,,,4,9.00185E+19,A. mitchilli,0,85,PAR110528370000,2,351832,764702,35.309,-76.783
9001850,120,1990,6,4,528370000,556,PAR11,,,1000,1,T,D,1.7,25.5,24.5,2.5,2.5,,,one-half cover (50%),S,10,,,4,9.00185E+19,L. xanthurus,0,410,PAR110528370000,2,351832,764702,35.309,-76.783
9001850,120,1990,6,4,528370000,556,PAR11,,,1000,1,T,D,1.7,25.5,24.5,2.5,2.5,,,one-half cover (50%),S,10,,,4,9.00185E+19,M. undulatus,0,69,PAR110528370000,2,351832,764702,35.309,-76.783
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,M. sibiricum,0,,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,F. aztecus,0,5,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,Palaemonetes spp.,0,,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,C. sapidus,0,8,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,A. rostrata,0,2,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,B. tyrannus,0,93,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,A. mitchilli,0,5,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,A. nebulosus,0,2,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,S. marina,0,1,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,L. parva,0,38,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,L. gibbosus,0,1,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,L. rhomboides,0,12,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,L. xanthurus,1,199,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,L. xanthurus,2,3,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,M. undulatus,0,63,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,G. bosc,0,10,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,P. lethostigma,0,14,PAR310528370200,2,352012,764609,35.336,-76.765
9001851,120,1990,6,4,528370200,556,PAR31,,,1025,1,9,B,0.6,28,28,2.5,2.5,,,three-quarter cover (75%),S,10,,,18,9.00185E+19,T. maculatus,0,16,PAR310528370200,2,352012,764609,35.336,-76.765
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,Chlorophyta,0,,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,M. sibiricum,0,,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,R. maritima,0,,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,Palaemonetes spp.,0,,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,C. sapidus,0,4,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,A. rostrata,0,2,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,B. tyrannus,0,16,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,A. mitchilli,0,2,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,A. nebulosus,0,2,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,L. parva,0,29,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,L. rhomboides,0,6,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,L. xanthurus,0,81,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,M. undulatus,0,35,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,G. bosc,0,2,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,P. lethostigma,0,7,PAR270528370100,2,352049,764459,35.347,-76.749
9001852,120,1990,6,4,528370100,556,PAR27,,,1115,1,9,B,0.6,28,28,3,3,,,one-half cover (50%),S,10,,,16,9.00185E+19,T. maculatus,0,12,PAR270528370100,2,352049,764459,35.347,-76.749
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,M. sibiricum,0,,PAR130528371203,2,351950,764107,35.331,-76.685
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,C. sapidus,0,2,PAR130528371203,2,351950,764107,35.331,-76.685
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,B. tyrannus,0,4,PAR130528371203,2,351950,764107,35.331,-76.685
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,A. mitchilli,0,19,PAR130528371203,2,351950,764107,35.331,-76.685
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,L. xanthurus,0,147,PAR130528371203,2,351950,764107,35.331,-76.685
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,M. undulatus,0,65,PAR130528371203,2,351950,764107,35.331,-76.685
9001853,120,1990,6,4,528371203,556,PAR13,,,1150,1,T,B,1.8,26,26,4,4,,,three-quarter cover (75%),S,10,,,7,9.00185E+19,P. lethostigma,0,1,PAR130528371203,2,351950,764107,35.331,-76.685
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,M. sibiricum,0,,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,F. aztecus,0,19,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,Palaemonetes spp.,0,,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,C. sapidus,0,6,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,B. tyrannus,0,11,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,A. mitchilli,0,6,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,A. catus,0,1,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,L. parva,0,1,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,Syngnathus spp.,0,1,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,L. rhomboides,0,2,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,L. xanthurus,0,110,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,M. undulatus,0,25,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,G. bosc,0,1,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,P. lethostigma,0,7,PAR160528390101,2,352023,763841,35.34,-76.644
9001854,120,1990,6,4,528390101,556,PAR16,,,1215,1,T,B,1.2,25.5,26.5,5,5,,,three-quarter cover (75%),S,10,,,15,9.00185E+19,T. maculatus,0,4,PAR160528390101,2,352023,763841,35.34,-76.644
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,R. maritima,0,,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,F. aztecus,0,5,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,Palaemonetes spp.,0,,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,C. sapidus,0,5,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,A. rostrata,0,2,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,B. tyrannus,0,25,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,A. mitchilli,0,4,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,P. flavescens,0,1,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,L. rhomboides,0,13,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,L. xanthurus,0,99,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,M. undulatus,0,26,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,G. bosc,0,2,PUR30528063803,2,352415,763547,35.404,-76.596
9001855,120,1990,6,8,528063803,556,PUR3,,,1500,1,T,B,1.2,32,32,5.5,5.5,,,one-quarter cover (25%),SE,5,,,13,9.00186E+19,P. lethostigma,0,12,PUR30528063803,2,352415,763547,35.404,-76.596
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,F. aztecus,0,2,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,Palaemonetes spp.,0,3,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,C. sapidus,0,6,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,B. tyrannus,0,4,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,A. mitchilli,0,1,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,L. xanthurus,0,142,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,M. undulatus,0,36,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,P. lethostigma,0,4,PUR340528063501,2,352735,763627,35.46,-76.606
9001856,120,1990,6,8,528063501,556,PUR34,,,1400,1,9,O,1.2,32,32,4.5,4.5,,,one-quarter cover (25%),,0,,,9,9.00186E+19,T. maculatus,0,1,PUR340528063501,2,352735,763627,35.46,-76.606
9001857,120,1990,6,8,528060209,556,PUR7,,,1340,1,S,B,1.5,32,32,4.5,4.5,,,haze,,0,,,9,9.00186E+19,R. maritima,0,,PUR70528060209,2,352852,763238,35.481,-76.541
9001857,120,1990,6,8,528060209,556,PUR7,,,1340,1,S,B,1.5,32,32,4.5,4.5,,,haze,,0,,,9,9.00186E+19,F. aztecus,0,5,PUR70528060209,2,352852,763238,35.481,-76.541
9001857,120,1990,6,8,528060209,556,PUR7,,,1340,1,S,B,1.5,32,32,4.5,4.5,,,haze,,0,,,9,9.00186E+19,C. sapidus,0,1,PUR70528060209,2,352852,763238,35.481,-76.541
